AREA,CODE,CATALOG,TITLE,DESCRIPTION,UNIT,QTY,NOTE
 MEC-TUB,4.14,CATALOGAR,PRUEBAS HIDROSTATICAS ANSI 600,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 600 DE DIAMETRO 30""",UN,0,
 MEC-TUB,4.14,CATALOGAR,PRUEBAS HIDROSTATICAS ANSI 600,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 600 DE DIAMETRO 36""",UN,0,
 MEC-TUB,4.14,CATALOGAR,PRUEBAS HIDROSTATICAS ANSI 900,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 900 DE DIAMETRO MENORES 2""",UN,0,
 MEC-TUB,4.14,CATALOGAR,PRUEBAS HIDROSTATICAS ANSI 900,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 900 DE DIAMETRO 2""",UN,0,
 MEC-TUB,4.14,CATALOGAR,PRUEBAS HIDROSTATICAS ANSI 900,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 900 DE DIAMETRO 3""",UN,0,
 MEC-TUB,4.14,CATALOGAR,PRUEBAS HIDROSTATICAS ANSI 900,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 900 DE DIAMETRO 4""",UN,0,
 MEC-TUB,4.14,CATALOGAR,PRUEBAS HIDROSTATICAS ANSI 900,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 900 DE DIAMETRO 6""",UN,0,
 MEC-TUB,4.14,CATALOGAR,PRUEBAS HIDROSTATICAS ANSI 900,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 900 DE DIAMETRO 8""",UN,0,
 MEC-TUB,4.14,CATALOGAR,PRUEBAS HIDROSTATICAS ANSI 900,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 900 DE DIAMETRO 10""",UN,0,
 MEC-TUB,4.14,CATALOGAR,PRUEBAS HIDROSTATICAS ANSI 900,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 900 DE DIAMETRO 12""",UN,0,
 MEC-TUB,4.14,CATALOGAR,PRUEBAS HIDROSTATICAS ANSI 900,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 900 DE DIAMETRO 14""",UN,0,
 MEC-TUB,4.14,CATALOGAR,PRUEBAS HIDROSTATICAS ANSI 900,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 900 DE DIAMETRO 16""",UN,0,
 MEC-TUB,4.14,CATALOGAR,PRUEBAS HIDROSTATICAS ANSI 900,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 900 DE DIAMETRO 18""",UN,0,
 MEC-TUB,4.14,CATALOGAR,PRUEBAS HIDROSTATICAS ANSI 900,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 900 DE DIAMETRO 20""",UN,0,
 MEC-TUB,4.14,CATALOGAR,PRUEBAS HIDROSTATICAS ANSI 900,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 900 DE DIAMETRO 24""",UN,0,
 MEC-TUB,4.14,CATALOGAR,PRUEBAS HIDROSTATICAS ANSI 900,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 900 DE DIAMETRO 30""",UN,0,
 MEC-TUB,4.14,CATALOGAR,PRUEBAS HIDROSTATICAS ANSI 900,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 900 DE DIAMETRO 36""",UN,0,
 MEC-TUB,4.14,CATALOGAR,PRUEBAS HIDROSTATICAS ANSI 1500,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 1500 DE DIAMETRO MENORES 2""",UN,0,
 MEC-TUB,4.14,CATALOGAR,PRUEBAS HIDROSTATICAS ANSI 1500,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 1500 DE DIAMETRO 2""",UN,0,
 MEC-TUB,4.14,CATALOGAR,PRUEBAS HIDROSTATICAS ANSI 1500,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 1500 DE DIAMETRO 3""",UN,0,
 MEC-TUB,4.14,CATALOGAR,PRUEBAS HIDROSTATICAS ANSI 1500,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 1500 DE DIAMETRO 4""",UN,0,
 MEC-TUB,4.14,CATALOGAR,PRUEBAS HIDROSTATICAS ANSI 1500,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 1500 DE DIAMETRO 6""",UN,0,
 MEC-TUB,4.14,CATALOGAR,PRUEBAS HIDROSTATICAS ANSI 1500,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 1500 DE DIAMETRO 8""",UN,0,
 MEC-TUB,4.14,CATALOGAR,PRUEBAS HIDROSTATICAS ANSI 1500,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 1500 DE DIAMETRO 10""",UN,0,
 MEC-TUB,4.14,CATALOGAR,PRUEBAS HIDROSTATICAS ANSI 1500,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 1500 DE DIAMETRO 12""",UN,0,
 MEC-TUB,4.14,CATALOGAR,PRUEBAS HIDROSTATICAS ANSI 1500,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 1500 DE DIAMETRO 14""",UN,0,
 MEC-TUB,4.14,CATALOGAR,PRUEBAS HIDROSTATICAS ANSI 1500,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 1500 DE DIAMETRO 16""",UN,0,
 MEC-TUB,4.14,CATALOGAR,PRUEBAS HIDROSTATICAS ANSI 1500,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 1500 DE DIAMETRO 18""",UN,0,
 MEC-TUB,4.14,CATALOGAR,PRUEBAS HIDROSTATICAS ANSI 1500,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 1500 DE DIAMETRO 20""",UN,0,
 MEC-TUB,4.14,CATALOGAR,PRUEBAS HIDROSTATICAS ANSI 1500,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 1500 DE DIAMETRO 24""",UN,0,
 MEC-TUB,4.14,CATALOGAR,PRUEBAS HIDROSTATICAS ANSI 1500,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 1500 DE DIAMETRO 30""",UN,0,
 MEC-TUB,4.14,CATALOGAR,PRUEBAS HIDROSTATICAS ANSI 1500,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 1500 DE DIAMETRO 36""",UN,0,
 MEC-TUB,4.15,3016757,"PREPARACIÓN DE SUPERFICIE, LIMPIEZA PARA TUBERÍAS Y SUPERFICIES METÁLICAS",LIMPIEZA CON SOLVENTES SEGÚN NORMA SSPC-SP 1,M2,0,
 MEC-TUB,4.15,3016755,"PREPARACIÓN DE SUPERFICIE, LIMPIEZA PARA TUBERÍAS Y SUPERFICIES METÁLICAS",LIMPIEZA MANUAL SEGÚN NORMA SSPC-SP 2,M2,0,
 MEC-TUB,4.15,3016756,"PREPARACIÓN DE SUPERFICIE, LIMPIEZA PARA TUBERÍAS Y SUPERFICIES METÁLICAS",LIMPIEZA MECÁNICA SEGÚN NORMA SSPC-SP 3,M2,0,
 MEC-TUB,4.15,3016753,"PREPARACIÓN DE SUPERFICIE, LIMPIEZA PARA TUBERÍAS Y SUPERFICIES METÁLICAS",LIMPIEZA CON CHORRO DE ABRASIVO GRADO METAL BLANCO SEGÚN NORMA SSPC-SP 5,M2,0,
 MEC-TUB,4.15,3016752,"PREPARACIÓN DE SUPERFICIE, LIMPIEZA PARA TUBERÍAS Y SUPERFICIES METÁLICAS",LIMPIEZA CON CHORRO DE ABRASIVO GRADO COMERCIAL SEGÚN NORMA SSPC-SP 6,M2,0,
 MEC-TUB,4.15,3016754,"PREPARACIÓN DE SUPERFICIE, LIMPIEZA PARA TUBERÍAS Y SUPERFICIES METÁLICAS",LIMPIEZA CON CHORRO DE ABRASIVO GRADO METAL CASI BLANCO SEGÚN NORMA SSPC-SP 10,M2,"34,98",
 MEC-TUB,4.16,3015933,"SUMINISTRO Y APLICACIÓN DE PINTURA PRIMER, BASE ANTICORROSIVO O IMPRIMANTE","SUMINISTRO Y APLICACIÓN DE PINTURA PRIMER, BASE ANTICORROSIVO O IMPRIMANTE E=3–5 MILS",M2,0,
 MEC-TUB,4.16,3015932,"SUMINISTRO Y APLICACIÓN DE PINTURA PRIMER, BASE ANTICORROSIVO O IMPRIMANTE","SUMINISTRO Y APLICACIÓN DE PINTURA PRIMER, BASE ANTICORROSIVA O IMPRIMANTE E= 6–10 MILS",M2,"34,98",
 MEC-TUB,4.16,3015929,"SUMINISTRO Y APLICACIÓN DE PINTURA PRIMER, BASE ANTICORROSIVO O IMPRIMANTE",SUMINISTRO Y APLICACIÓN DE PINTURA EPÓXICA 100% SÓLIDO DE BARRERA E=10–12 MILS,M2,0,
 MEC-TUB,4.16,3022986,"SUMINISTRO Y APLICACIÓN DE PINTURA PRIMER, BASE ANTICORROSIVO O IMPRIMANTE",SUMINISTRO Y APLICACIÓN DE PINTURA EPÓXICA 100% SÓLIDO DE BARRERA E=20–22 MILS,M2,0,
 MEC-TUB,4.16,3015931,"SUMINISTRO Y APLICACIÓN DE PINTURA PRIMER, BASE ANTICORROSIVO O IMPRIMANTE",SUMINISTRO Y APLICACIÓN DE PINTURA EPÓXICA POLIAMINA DE BARRERA E= 6–8 MILS,M2,"34,98",
 MEC-TUB,4.16,3015934,"SUMINISTRO Y APLICACIÓN DE PINTURA PRIMER, BASE ANTICORROSIVO O IMPRIMANTE",SUMINISTRO Y APLICACIÓN DE PINTURA POLIURETANO ALIFÁTICO DE ACABADO E=3–5 MILS,M2,0,
 MEC-TUB,4.16,3015935,"SUMINISTRO Y APLICACIÓN DE PINTURA PRIMER, BASE ANTICORROSIVO O IMPRIMANTE",SUMINISTRO Y APLICACIÓN DE PINTURA POLIURETANO ALIFÁTICO DE ACABADO E=5–7 MILS,M2,"34,98",
 MEC-TUB,4.16,3022987,"SUMINISTRO Y APLICACIÓN DE PINTURA PRIMER, BASE ANTICORROSIVO O IMPRIMANTE",SUMINISTRO Y APLICACIÓN DE REVESTIMIENTO DE JUNTAS DE SOLDADURA EN TUBERÍA CON REVESTIMIENTO TRICAPA,M2,0,
 MEC-TUB,4.16,3022988,"SUMINISTRO Y APLICACIÓN DE PINTURA PRIMER, BASE ANTICORROSIVO O IMPRIMANTE",SUMINISTRO Y APLICACIÓN DE PINTURA PROTECCIÓN UV PARA TUBERÍA AÉREA CON REVESTIMIENTO TRICAPA,M2,0,
 MEC-TUB,4.17,3017168,REPARACIÓN DE REVESTIMIENTO,REPARACION DE REVESTIMIENTO,CM2,0,
 MEC-TUB,4.18,CATALOGAR,DEMARCACIÓN DE TUBERÍAS Y VÁLVULAS,DEMARCACIÓN DE TUBERÍAS Y VÁLVULAS DIÁMETRO MENOR DE 2”,UN,nan,
 MEC-TUB,4.18,CATALOGAR,DEMARCACIÓN DE TUBERÍAS Y VÁLVULAS,DEMARCACIÓN DE TUBERÍAS Y VÁLVULAS DIÁMETRO DE 2-6”,UN,nan,
 MEC-TUB,4.18,CATALOGAR,DEMARCACIÓN DE TUBERÍAS Y VÁLVULAS,DEMARCACIÓN DE TUBERÍAS Y VÁLVULAS DIÁMETRO DE 8-14”,UN,0,
 MEC-TUB,4.18,CATALOGAR,DEMARCACIÓN DE TUBERÍAS Y VÁLVULAS,DEMARCACIÓN DE TUBERÍAS Y VÁLVULAS DIÁMETRO DE 16-30”,UN,0,
 MEC-TUB,4.18,CATALOGAR,DEMARCACIÓN DE TUBERÍAS Y VÁLVULAS,DEMARCACIÓN DE TUBERÍAS Y VÁLVULAS DIÁMETRO MAYOR A 30”,UN,0,
 MEC-TUB,4.19,3015922,AISLAMIENTO TÉRMICO DE TUBERÍAS Y ACCESORIOS,"AISLAMIENTO TÉRMICO DE TUBERÍAS Y ACCESORIOS PERLITA EXPANDIDA CON REVESTIMIENTO METALICO (INCLUYE TODOS LOS SUMINISTROS) DE 1/2 "" DE ESPESOR",M2,0,
 MEC-TUB,4.19,3015921,AISLAMIENTO TÉRMICO DE TUBERÍAS Y ACCESORIOS,"AISLAMIENTO TÉRMICO DE TUBERÍAS Y ACCESORIOS PERLITA EXPANDIDA CON REVESTIMIENTO METALICO (INCLUYE TODOS LOS SUMINISTROS) DE 1 "" DE ESPESOR",M2,0,
 MEC-TUB,4.19,3015919,AISLAMIENTO TÉRMICO DE TUBERÍAS Y ACCESORIOS,"AISLAMIENTO TÉRMICO DE TUBERÍAS Y ACCESORIOS PERLITA EXPANDIDA CON REVESTIMIENTO METALICO (INCLUYE TODOS LOS SUMINISTROS) DE  1-1/2 "" DE ESPESOR",M2,0,
 MEC-TUB,4.19,3015923,AISLAMIENTO TÉRMICO DE TUBERÍAS Y ACCESORIOS,"AISLAMIENTO TÉRMICO DE TUBERÍAS Y ACCESORIOS PERLITA EXPANDIDA CON REVESTIMIENTO METALICO (INCLUYE TODOS LOS SUMINISTROS) DE  2 "" DE ESPESOR",M2,0,
 MEC-TUB,4.19,3015920,AISLAMIENTO TÉRMICO DE TUBERÍAS Y ACCESORIOS,"AISLAMIENTO TÉRMICO DE TUBERÍAS Y ACCESORIOS PERLITA EXPANDIDA CON REVESTIMIENTO METALICO (INCLUYE TODOS LOS SUMINISTROS) MAYOR A 2 "" DE ESPESOR",M2,0,
 MEC-TUB,4.19,3015928,AISLAMIENTO TÉRMICO DE TUBERÍAS Y ACCESORIOS,"AISLAMIENTO TÉRMICO DE TUBERÍAS Y ACCESORIOS FIBRA DE VIDRIO CON REVESTIMIENTO METALICO (INCLUYE TODOS LOS SUMINISTROS) DE 1/2 "" DE ESPESOR",M2,0,
 MEC-TUB,4.19,3015927,AISLAMIENTO TÉRMICO DE TUBERÍAS Y ACCESORIOS,"AISLAMIENTO TÉRMICO DE TUBERÍAS Y ACCESORIOS FIBRA DE VIDRIO CON REVESTIMIENTO METALICO (INCLUYE TODOS LOS SUMINISTROS) DE 1 "" DE ESPESOR",M2,0,
 MEC-TUB,4.19,3015925,AISLAMIENTO TÉRMICO DE TUBERÍAS Y ACCESORIOS,"AISLAMIENTO TÉRMICO DE TUBERÍAS Y ACCESORIOS FIBRA DE VIDRIO CON REVESTIMIENTO METALICO (INCLUYE TODOS LOS SUMINISTROS) DE 1-1/2 "" DE ESPESOR",M2,0,
 MEC-TUB,4.19,3015926,AISLAMIENTO TÉRMICO DE TUBERÍAS Y ACCESORIOS,"AISLAMIENTO TÉRMICO DE TUBERÍAS Y ACCESORIOS FIBRA DE VIDRIO CON REVESTIMIENTO METALICO (INCLUYE TODOS LOS SUMINISTROS) DE 2 "" DE ESPESOR",M2,0,
 MEC-TUB,4.19,3015924,AISLAMIENTO TÉRMICO DE TUBERÍAS Y ACCESORIOS,"AISLAMIENTO TÉRMICO DE TUBERÍAS Y ACCESORIOS FIBRA DE VIDRIO CON REVESTIMIENTO METALICO (INCLUYE TODOS LOS SUMINISTROS) MAYOR A 2 "" DE ESPESOR",M2,0,
 MEC-TUB,4.2,3017134,PRUEBAS NO DESTRUCTIVAS DE SOLDADURA PARA JUNTAS DE TUBERÍA,PRUEBAS RADIOGRAFICAS PARA JUNTA DE TUBERÍA,PULG,636,
 MEC-TUB,4.2,3017136,PRUEBAS NO DESTRUCTIVAS DE SOLDADURA PARA JUNTAS DE TUBERÍA,PRUEBA DE TINTAS PENETRANTES PARA JUNTA DE TUBERÍA,PULG,"147,3",
 MEC-TUB,4.2,3017137,PRUEBAS NO DESTRUCTIVAS DE SOLDADURA PARA JUNTAS DE TUBERÍA,PRUEBA DE ULTRASONIDO PARA JUNTA DE TUBERÍA,PULG,0,
 MEC-TUB,4.2,3017135,PRUEBAS NO DESTRUCTIVAS DE SOLDADURA PARA JUNTAS DE TUBERÍA,PARTICULAS MAGNETICAS,PULG,0,
 MEC-TUB,4.21,3017132,"PRUEBA HIDROSTÁTICA PARA TUBERÍA (INCLUYE AGUA, LIMPIEZA, TRANSPORTE DE AGUA, EQUIPOS, ACCESORIOS DE TUBERÍA Y HERRAMIENTAS PARA PRUEBA)",PRUEBA HIDROSTÁTICA DE TUBERÍA ,M-PULG,"244,65",
 MEC-TUB,4.22,3017133,PRUEBA NEUMATICA DE TUBERÍA,PRUEBA NEUMATICA PARA DE TUBERÍA,M-PULG,0,
 MEC-TUB,4.23,CATALOGAR,DRENAJE DE TUBERIA DE PROCESO,DRENAJE DE TUBERÍA DE PROCESO (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL FUERA DE LA ESTACIÓN),GAL*KM,0,
 MEC-TUB,4.23,CATALOGAR,DRENAJE DE TUBERIA DE PROCESO,DRENAJE DE TUBERÍA DE PROCESO (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL DENTRO DE LA ESTACIÓN),GAL,0,
 MEC-TUB,4.24,CATALOGAR,REINYECCION DE PRODUCTO,REINYECCIÓN DE PRODUCTO,GAL,0,
 MEC-TUB,4.25,CATALOGAR,EJECUCIÓN DE TIE-INS EN FRÍO CONEXIÓN BRIDADA  ANSI 150,"EJECUCIÓN DE TIE-INS EN FRÍO CONEXIÓN BRIDADA  ANSI 150 DE Ø MENORES A 2 """,UN,0,
 MEC-TUB,4.25,CATALOGAR,EJECUCIÓN DE TIE-INS EN FRÍO CONEXIÓN BRIDADA  ANSI 150,EJECUCIÓN DE TIE-INS EN FRÍO CONEXIÓN BRIDADA  ANSI 150 DE Ø 2”,UN,0,
 MEC-TUB,4.25,CATALOGAR,EJECUCIÓN DE TIE-INS EN FRÍO CONEXIÓN BRIDADA  ANSI 150,EJECUCIÓN DE TIE-INS EN FRÍO CONEXIÓN BRIDADA  ANSI 150 DE Ø 3”,UN,0,
 MEC-TUB,4.25,CATALOGAR,EJECUCIÓN DE TIE-INS EN FRÍO CONEXIÓN BRIDADA  ANSI 150,EJECUCIÓN DE TIE-INS EN FRÍO CONEXIÓN BRIDADA  ANSI 150 DE Ø 4”,UN,0,
 MEC-TUB,4.25,CATALOGAR,EJECUCIÓN DE TIE-INS EN FRÍO CONEXIÓN BRIDADA  ANSI 150,EJECUCIÓN DE TIE-INS EN FRÍO CONEXIÓN BRIDADA  ANSI 150 DE Ø 6”,UN,0,
 MEC-TUB,4.25,CATALOGAR,EJECUCIÓN DE TIE-INS EN FRÍO CONEXIÓN BRIDADA  ANSI 150,EJECUCIÓN DE TIE-INS EN FRÍO CONEXIÓN BRIDADA  ANSI 150 DE Ø 8”,UN,0,
 MEC-TUB,4.25,CATALOGAR,EJECUCIÓN DE TIE-INS EN FRÍO CONEXIÓN BRIDADA  ANSI 150,EJECUCIÓN DE TIE-INS EN FRÍO CONEXIÓN BRIDADA  ANSI 150 DE Ø 10”,UN,0,
 MEC-TUB,4.25,CATALOGAR,EJECUCIÓN DE TIE-INS EN FRÍO CONEXIÓN BRIDADA  ANSI 150,EJECUCIÓN DE TIE-INS EN FRÍO CONEXIÓN BRIDADA  ANSI 150 DE Ø 12”,UN,0,
 MEC-TUB,4.25,CATALOGAR,EJECUCIÓN DE TIE-INS EN FRÍO CONEXIÓN BRIDADA  ANSI 150,EJECUCIÓN DE TIE-INS EN FRÍO CONEXIÓN BRIDADA  ANSI 150 DE Ø 14”,UN,0,
 MEC-TUB,4.25,CATALOGAR,EJECUCIÓN DE TIE-INS EN FRÍO CONEXIÓN BRIDADA  ANSI 150,EJECUCIÓN DE TIE-INS EN FRÍO CONEXIÓN BRIDADA  ANSI 150 DE Ø 16”,UN,0,
 MEC-TUB,4.25,CATALOGAR,EJECUCIÓN DE TIE-INS EN FRÍO CONEXIÓN BRIDADA  ANSI 150,EJECUCIÓN DE TIE-INS EN FRÍO CONEXIÓN BRIDADA  ANSI 150 DE Ø 18”,UN,0,
 MEC-TUB,4.25,CATALOGAR,EJECUCIÓN DE TIE-INS EN FRÍO CONEXIÓN BRIDADA  ANSI 150,EJECUCIÓN DE TIE-INS EN FRÍO CONEXIÓN BRIDADA  ANSI 150 DE Ø 20”,UN,0,
 MEC-TUB,4.25,CATALOGAR,EJECUCIÓN DE TIE-INS EN FRÍO CONEXIÓN BRIDADA  ANSI 150,EJECUCIÓN DE TIE-INS EN FRÍO CONEXIÓN BRIDADA  ANSI 150 DE Ø 24”,UN,0,
 MEC-TUB,4.25,CATALOGAR,EJECUCIÓN DE TIE-INS EN FRÍO CONEXIÓN BRIDADA  ANSI 150,EJECUCIÓN DE TIE-INS EN FRÍO CONEXIÓN BRIDADA  ANSI 150 DE Ø 30”,UN,0,
 MEC-TUB,4.25,CATALOGAR,EJECUCIÓN DE TIE-INS EN FRÍO CONEXIÓN BRIDADA  ANSI 150,EJECUCIÓN DE TIE-INS EN FRÍO CONEXIÓN BRIDADA  ANSI 150 DE Ø 36”,UN,0,
 MEC-TUB,4.25,CATALOGAR,EJECUCIÓN DE TIE-INS EN FRÍO CONEXIÓN SOLDADA (EXCLUYE EL DRENAJE DE LA LÍNEA) ANSI 150  ,"EJECUCIÓN DE TIE-INS EN FRÍO CONEXIÓN SOLDADA  ANSI 150 DE Ø MENORES A 2 """,UN,0,
 MEC-TUB,4.25,CATALOGAR,EJECUCIÓN DE TIE-INS EN FRÍO CONEXIÓN SOLDADA (EXCLUYE EL DRENAJE DE LA LÍNEA) ANSI 150  ,EJECUCIÓN DE TIE-INS EN FRÍO CONEXIÓN SOLDADA  ANSI 150 DE Ø 2”,UN,0,
 MEC-TUB,4.25,CATALOGAR,EJECUCIÓN DE TIE-INS EN FRÍO CONEXIÓN SOLDADA (EXCLUYE EL DRENAJE DE LA LÍNEA) ANSI 150  ,EJECUCIÓN DE TIE-INS EN FRÍO CONEXIÓN SOLDADA  ANSI 150 DE Ø 3”,UN,0,
 MEC-TUB,4.25,CATALOGAR,EJECUCIÓN DE TIE-INS EN FRÍO CONEXIÓN SOLDADA (EXCLUYE EL DRENAJE DE LA LÍNEA) ANSI 150  ,EJECUCIÓN DE TIE-INS EN FRÍO CONEXIÓN SOLDADA  ANSI 150 DE Ø 4”,UN,0,
 MEC-TUB,4.25,CATALOGAR,EJECUCIÓN DE TIE-INS EN FRÍO CONEXIÓN SOLDADA (EXCLUYE EL DRENAJE DE LA LÍNEA) ANSI 150  ,EJECUCIÓN DE TIE-INS EN FRÍO CONEXIÓN SOLDADA  ANSI 150 DE Ø 6”,UN,0,
 MEC-TUB,4.25,CATALOGAR,EJECUCIÓN DE TIE-INS EN FRÍO CONEXIÓN SOLDADA (EXCLUYE EL DRENAJE DE LA LÍNEA) ANSI 150  ,EJECUCIÓN DE TIE-INS EN FRÍO CONEXIÓN SOLDADA  ANSI 150 DE Ø 8”,UN,0,
 MEC-TUB,4.25,CATALOGAR,EJECUCIÓN DE TIE-INS EN FRÍO CONEXIÓN SOLDADA (EXCLUYE EL DRENAJE DE LA LÍNEA) ANSI 150  ,EJECUCIÓN DE TIE-INS EN FRÍO CONEXIÓN SOLDADA  ANSI 150 DE Ø 10”,UN,0,
 MEC-TUB,4.25,CATALOGAR,EJECUCIÓN DE TIE-INS EN FRÍO CONEXIÓN SOLDADA (EXCLUYE EL DRENAJE DE LA LÍNEA) ANSI 150  ,EJECUCIÓN DE TIE-INS EN FRÍO CONEXIÓN SOLDADA  ANSI 150 DE Ø 12”,UN,0,
 MEC-TUB,4.25,CATALOGAR,EJECUCIÓN DE TIE-INS EN FRÍO CONEXIÓN SOLDADA (EXCLUYE EL DRENAJE DE LA LÍNEA) ANSI 150  ,EJECUCIÓN DE TIE-INS EN FRÍO CONEXIÓN SOLDADA  ANSI 150 DE Ø 14”,UN,0,
 MEC-TUB,4.25,CATALOGAR,EJECUCIÓN DE TIE-INS EN FRÍO CONEXIÓN SOLDADA (EXCLUYE EL DRENAJE DE LA LÍNEA) ANSI 150  ,EJECUCIÓN DE TIE-INS EN FRÍO CONEXIÓN SOLDADA  ANSI 150 DE Ø 16”,UN,0,
 MEC-TUB,4.25,CATALOGAR,EJECUCIÓN DE TIE-INS EN FRÍO CONEXIÓN SOLDADA (EXCLUYE EL DRENAJE DE LA LÍNEA) ANSI 150  ,EJECUCIÓN DE TIE-INS EN FRÍO CONEXIÓN SOLDADA  ANSI 150 DE Ø 18”,UN,0,
 MEC-TUB,4.25,CATALOGAR,EJECUCIÓN DE TIE-INS EN FRÍO CONEXIÓN SOLDADA (EXCLUYE EL DRENAJE DE LA LÍNEA) ANSI 150  ,EJECUCIÓN DE TIE-INS EN FRÍO CONEXIÓN SOLDADA  ANSI 150 DE Ø 20”,UN,0,
 MEC-TUB,4.25,CATALOGAR,EJECUCIÓN DE TIE-INS EN FRÍO CONEXIÓN SOLDADA (EXCLUYE EL DRENAJE DE LA LÍNEA) ANSI 150  ,EJECUCIÓN DE TIE-INS EN FRÍO CONEXIÓN SOLDADA  ANSI 150 DE Ø 24”,UN,0,
 MEC-TUB,4.25,CATALOGAR,EJECUCIÓN DE TIE-INS EN FRÍO CONEXIÓN SOLDADA (EXCLUYE EL DRENAJE DE LA LÍNEA) ANSI 150  ,EJECUCIÓN DE TIE-INS EN FRÍO CONEXIÓN SOLDADA  ANSI 150 DE Ø 30”,UN,0,
 MEC-TUB,4.25,CATALOGAR,EJECUCIÓN DE TIE-INS EN FRÍO CONEXIÓN SOLDADA (EXCLUYE EL DRENAJE DE LA LÍNEA) ANSI 150  ,EJECUCIÓN DE TIE-INS EN FRÍO CONEXIÓN SOLDADA  ANSI 150 DE Ø 36”,UN,0,
 MEC-TUB,4.25,CATALOGAR,EJECUCIÓN DE TIE-INS EN FRÍO CONEXIÓN BRIDADA  ANSI 300,"EJECUCIÓN DE TIE-INS EN FRÍO CONEXIÓN BRIDADA  ANSI 300 DE Ø MENORES A 2 """,UN,0,
 MEC-TUB,4.25,CATALOGAR,EJECUCIÓN DE TIE-INS EN FRÍO CONEXIÓN BRIDADA  ANSI 300,EJECUCIÓN DE TIE-INS EN FRÍO CONEXIÓN BRIDADA  ANSI 300 DE Ø 2”,UN,0,
 MEC-TUB,4.25,CATALOGAR,EJECUCIÓN DE TIE-INS EN FRÍO CONEXIÓN BRIDADA  ANSI 300,EJECUCIÓN DE TIE-INS EN FRÍO CONEXIÓN BRIDADA  ANSI 300 DE Ø 3”,UN,0,
 MEC-TUB,4.25,CATALOGAR,EJECUCIÓN DE TIE-INS EN FRÍO CONEXIÓN BRIDADA  ANSI 300,EJECUCIÓN DE TIE-INS EN FRÍO CONEXIÓN BRIDADA  ANSI 300 DE Ø 4”,UN,0,
 MEC-TUB,4.25,CATALOGAR,EJECUCIÓN DE TIE-INS EN FRÍO CONEXIÓN BRIDADA  ANSI 300,EJECUCIÓN DE TIE-INS EN FRÍO CONEXIÓN BRIDADA  ANSI 300 DE Ø 6”,UN,0,
 MEC-TUB,4.25,CATALOGAR,EJECUCIÓN DE TIE-INS EN FRÍO CONEXIÓN BRIDADA  ANSI 300,EJECUCIÓN DE TIE-INS EN FRÍO CONEXIÓN BRIDADA  ANSI 300 DE Ø 8”,UN,0,
